cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
RL-s8-b75-a1.00,BT-v3,50,0.6,0.46181437747589366,0.7239161026974346,0.6282051282051282,0.22,0.5959999999999998,14.9,115.66149999999554,0.0,0.03578796767802394,0.043704383054428524
RL-s17-b175-a1.00,BT-v3,50,0.595,0.45692487498299544,0.7195190811816664,0.6376811594202898,0.31,0.46599999999999986,11.65,112.5754999999957,0.0,0.03916256875716591,0.04793810494006182
RL-s10-b50-a1.00,BT-v3,50,0.585,0.4471849622457635,0.7106859459015654,0.6808510638297872,0.53,0.29199999999999987,7.3,114.98399999999556,0.0,0.02834200252088694,0.0329550769584262
RL-s11-b150-a1.00,BT-v3,50,0.58,0.44233441768578236,0.7062499664528802,0.625,0.36,0.33849999999999997,8.4625,114.11899999999565,0.0,0.03473400786130584,0.040697381105754105
RL-s18-b75-a1.00,BT-v3,50,0.565,0.4278597138022209,0.6928650983104424,0.6031746031746031,0.37,0.47049999999999964,11.7625,118.06799999999542,0.0031447587354409318,0.029877022792278888,0.039616835106832095
RL-s15-b250-a1.00,BT-v3,50,0.56,0.4230602802165686,0.6883780078874284,0.5909090909090909,0.34,0.34749999999999986,8.6875,112.3799999999957,0.0,0.040419320040638446,0.04766261333780616
RL-s13-b50-a1.00,BT-v3,50,0.55,0.4134993398413393,0.679365900245325,0.5892857142857143,0.44,0.19800000000000004,4.95,116.8319999999955,0.0,0.026616610223820687,0.03048349490174372
RL-s14-b50-a1.00,BT-v3,50,0.55,0.4134993398413393,0.679365900245325,0.6041666666666666,0.52,0.3574999999999999,8.9375,118.5109999999954,0.0,0.0435801763897424,0.05146227022145145
RL-s10-b150-a1.00,BT-v3,50,0.545,0.4087377548284537,0.6748409612495441,0.5671641791044776,0.33,0.5929999999999996,14.825,111.62749999999578,0.0,0.03575673204539274,0.03889242003645919
RL-s15-b200-a1.00,BT-v3,50,0.54,0.4039887139915748,0.6703034780777566,0.5689655172413793,0.42,0.2925,7.3125,114.99749999999558,0.0,0.028717327020538988,0.03374574723750081
RL-s11-b75-a1.00,BT-v3,50,0.53,0.39452814896289856,0.6611909950891,0.5384615384615384,0.22,1.1269999999999987,28.175,108.19899999999596,0.0,0.040908625098460265,0.04753705319172001
RL-s11-b225-a1.00,BT-v3,50,0.515,0.3804307525651404,0.6474288194608588,0.5217391304347826,0.31,0.2615,6.5375,115.0399999999956,0.0,0.023999355871866312,0.02815766461569147
RL-s16-b75-a1.00,BT-v3,50,0.515,0.3804307525651404,0.6474288194608588,0.5333333333333333,0.55,0.16449999999999998,4.1125,116.52899999999546,0.0,0.029930285149035646,0.03213122501060976
RL-s17-b25-a1.00,BT-v3,50,0.51,0.3757564746886105,0.6428165733287223,0.5166666666666667,0.4,0.4334999999999997,10.8375,108.64649999999588,0.0,0.038932880866810786,0.0440853310557704
RL-s8-b25-a1.00,BT-v3,50,0.51,0.3757564746886105,0.6428165733287223,0.5178571428571429,0.44,0.3499999999999998,8.75,113.49099999999564,0.0,0.03348766970550385,0.04009195280287767
RL-s11-b50-a1.00,BT-v3,50,0.49,0.35718342667127767,0.6242435253113895,0.48148148148148145,0.46,0.32349999999999995,8.0875,109.90899999999584,0.0,0.03598106650637829,0.04297619420923739
RL-s13-b25-a1.00,BT-v3,50,0.485,0.35257118053914116,0.6195692474348596,0.47619047619047616,0.37,0.37899999999999984,9.475,110.66449999999581,0.0,0.03300686566398352,0.038759650008380324
RL-s18-b275-a1.00,BT-v3,50,0.48,0.3479713528657804,0.6148825510995539,0.46774193548387094,0.38,0.272,6.8,113.65549999999564,0.0,0.03303002318233336,0.03857663924616292
RL-s17-b75-a1.00,BT-v3,50,0.47,0.33880900491090005,0.6054718510371014,0.4659090909090909,0.12,1.2759999999999987,31.9,97.20399999999655,0.04662034825894508,0.16282187262176706,0.2164463124656736
RL-s10-b25-a1.00,BT-v3,50,0.465,0.33424651939607164,0.6007478125432636,0.425531914893617,0.53,0.14200000000000002,3.55,110.91299999999578,0.0,0.03536300023554546,0.038057589294500926
RL-s19-b50-a1.00,BT-v3,50,0.415,0.2893140540984345,0.5528150377542365,0.37681159420289856,0.31,0.264,6.6,108.15799999999592,0.0,0.03686347956153495,0.04325181836472024
RL-s18-b25-a1.00,BT-v3,50,0.41,0.2848909941877877,0.5479515736562169,0.36764705882352944,0.32,0.16499999999999992,4.125,106.923999999996,0.0,0.04306415165300217,0.049409378327042085
RL-s14-b25-a1.00,BT-v3,50,0.37,0.24998035245942282,0.5085700233152505,0.3375,0.2,0.7514999999999994,18.7875,109.24499999999593,0.004503346349728139,0.04261469816610692,0.05021567249493925
