opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v3,BT-v2,HYB-s0-b400-a0.50,0.6625,0.3625,0.3,100,3.834984922466258e-14,7.401520900359878e-12,True
BT-v3,BT-v2,HYB-s0-b400-a0.75,0.6625,0.3825,0.27999999999999997,100,2.1679979749947406e-14,4.249276030989692e-12,True
BT-v3,BT-v2,RL-s0-b100-a1.00,0.6625,0.38,0.2825,100,2.0844821071049215e-13,3.8562918981441045e-11,True
BT-v3,BT-v2,RL-s0-b250-a1.00,0.6625,0.3775,0.285,100,1.3596227513670758e-13,2.542494545056432e-11,True
BT-v3,BT-v2,RL-s0-b400-a1.00,0.6625,0.375,0.2875,100,1.282085989063737e-13,2.4103216594398254e-11,True
BT-v3,BT-v3,HYB-s0-b100-a0.25,0.5,0.115,0.385,100,4.215951436009095e-19,8.853498015619099e-17,True
BT-v3,BT-v3,HYB-s0-b100-a0.50,0.5,0.2775,0.22249999999999998,100,4.3904503428784455e-15,8.693091678899322e-13,True
BT-v3,BT-v3,HYB-s0-b100-a0.75,0.5,0.385,0.11499999999999999,100,1.609348771115774e-06,0.00018668445744942977,True
BT-v3,BT-v3,HYB-s0-b250-a0.25,0.5,0.175,0.325,100,9.047606213953046e-18,1.845711667646421e-15,True
BT-v3,BT-v3,HYB-s0-b250-a0.50,0.5,0.3625,0.1375,100,1.1762291182344103e-08,1.6231961831634863e-06,True
BT-v3,BT-v3,HYB-s0-b250-a0.75,0.5,0.3875,0.11249999999999999,100,3.9310261051655535e-07,4.9137826314569416e-05,True
BT-v3,BT-v3,HYB-s0-b400-a0.25,0.5,0.155,0.345,100,2.723534943808228e-18,5.664952683121114e-16,True
BT-v3,BT-v3,HYB-s0-b400-a0.50,0.5,0.3625,0.1375,100,3.843947993087772e-08,5.074011350875859e-06,True
BT-v3,BT-v3,HYB-s0-b400-a0.75,0.5,0.3825,0.1175,100,1.2169406054106184e-07,1.5820227870338038e-05,True
BT-v3,BT-v3,RL-s0-b100-a1.00,0.5,0.38,0.12,100,7.104459204747342e-07,8.638288997576306e-05,True
BT-v3,BT-v3,RL-s0-b250-a1.00,0.5,0.3775,0.1225,100,3.976751240004658e-07,4.931171537605776e-05,True
BT-v3,BT-v3,RL-s0-b400-a1.00,0.5,0.375,0.125,100,2.2204497356837852e-07,2.8268425254626737e-05,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b100-a0.50,0.115,0.2775,-0.16250000000000003,100,4.687023907609955e-10,6.983665622338832e-08,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b100-a0.75,0.115,0.385,-0.27,100,8.67909923998144e-14,1.640349756356492e-11,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b250-a0.25,0.115,0.175,-0.059999999999999984,100,0.013437521102027037,0.9943765615500008,False
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b250-a0.50,0.115,0.3625,-0.2475,100,2.5305995756029565e-13,4.65630321910944e-11,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b250-a0.75,0.115,0.3875,-0.2725,100,3.524564396213109e-14,6.8376549286534315e-12,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b400-a0.25,0.115,0.155,-0.039999999999999994,100,0.11911372000155916,1.0,False
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b400-a0.50,0.115,0.3625,-0.2475,100,1.1739457436241868e-12,2.1131023385235362e-10,True
BT-v3,HYB-s0-b100-a0.25,HYB-s0-b400-a0.75,0.115,0.3825,-0.2675,100,4.112734012960915e-14,7.896449304884956e-12,True
BT-v3,HYB-s0-b100-a0.25,RL-s0-b100-a1.00,0.115,0.38,-0.265,100,5.809185143925226e-13,1.0514625110504658e-10,True
BT-v3,HYB-s0-b100-a0.25,RL-s0-b250-a1.00,0.115,0.3775,-0.2625,100,4.793805181370198e-13,8.772663481907463e-11,True
BT-v3,HYB-s0-b100-a0.25,RL-s0-b400-a1.00,0.115,0.375,-0.26,100,5.288523450387026e-13,9.625112679704387e-11,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b100-a0.75,0.2775,0.385,-0.10749999999999998,100,3.6684925128533667e-06,0.0004035341764138703,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b250-a0.25,0.2775,0.175,0.10250000000000004,100,0.00023492649978476465,0.019029046482565936,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b250-a0.50,0.2775,0.3625,-0.08499999999999996,100,2.4255530298138017e-05,0.0023527864389193878,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b250-a0.75,0.2775,0.3875,-0.10999999999999999,100,5.008634106969941e-07,6.160619951573026e-05,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b400-a0.25,0.2775,0.155,0.12250000000000003,100,5.656342010909158e-05,0.005143382185915126,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b400-a0.50,0.2775,0.3625,-0.08499999999999996,100,9.053824225105229e-05,0.007786288833590497,True
BT-v3,HYB-s0-b100-a0.50,HYB-s0-b400-a0.75,0.2775,0.3825,-0.10499999999999998,100,1.774461921752737e-06,0.00020406312100156474,True
BT-v3,HYB-s0-b100-a0.50,RL-s0-b100-a1.00,0.2775,0.38,-0.10249999999999998,100,1.4581619405063019e-05,0.0014873251793164279,True
BT-v3,HYB-s0-b100-a0.50,RL-s0-b250-a1.00,0.2775,0.3775,-0.09999999999999998,100,1.700095551442168e-05,0.0017000955514421682,True
BT-v3,HYB-s0-b100-a0.50,RL-s0-b400-a1.00,0.2775,0.375,-0.09749999999999998,100,1.8171282788202488e-05,0.0017989569960320463,True
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b250-a0.25,0.385,0.175,0.21000000000000002,100,7.376664865367612e-11,1.195019708189553e-08,True
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b250-a0.50,0.385,0.3625,0.02250000000000002,100,0.2931697983433045,1.0,False
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b250-a0.75,0.385,0.3875,-0.0025000000000000022,100,0.8673890264467776,1.0,False
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b400-a0.25,0.385,0.155,0.23,100,3.886912558510645e-11,6.5688822238829894e-09,True
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b400-a0.50,0.385,0.3625,0.02250000000000002,100,0.37255508603466314,1.0,False
BT-v3,HYB-s0-b100-a0.75,HYB-s0-b400-a0.75,0.385,0.3825,0.0025000000000000022,100,0.863648991101224,1.0,False
BT-v3,HYB-s0-b100-a0.75,RL-s0-b100-a1.00,0.385,0.38,0.0050000000000000044,100,0.7458168599601803,1.0,False
BT-v3,HYB-s0-b100-a0.75,RL-s0-b250-a1.00,0.385,0.3775,0.007500000000000007,100,0.5352812616383578,1.0,False
BT-v3,HYB-s0-b100-a0.75,RL-s0-b400-a1.00,0.385,0.375,0.010000000000000009,100,0.4393432756364525,1.0,False
BT-v3,HYB-s0-b250-a0.25,HYB-s0-b250-a0.50,0.175,0.3625,-0.1875,100,2.117919725191204e-09,3.028625207023422e-07,True
BT-v3,HYB-s0-b250-a0.25,HYB-s0-b250-a0.75,0.175,0.3875,-0.21250000000000002,100,1.1807262927897793e-11,2.1016928011658073e-09,True
BT-v3,HYB-s0-b250-a0.25,HYB-s0-b400-a0.25,0.175,0.155,0.01999999999999999,100,0.413917387256033,1.0,False
BT-v3,HYB-s0-b250-a0.25,HYB-s0-b400-a0.50,0.175,0.3625,-0.1875,100,2.117919725191204e-09,3.028625207023422e-07,True
BT-v3,HYB-s0-b250-a0.25,HYB-s0-b400-a0.75,0.175,0.3825,-0.20750000000000002,100,1.9198608406297982e-11,3.3789550795084447e-09,True
BT-v3,HYB-s0-b250-a0.25,RL-s0-b100-a1.00,0.175,0.38,-0.20500000000000002,100,5.0393858923101934e-11,8.415774440158022e-09,True
BT-v3,HYB-s0-b250-a0.25,RL-s0-b250-a1.00,0.175,0.3775,-0.2025,100,3.5542250492270144e-11,6.1132670846704645e-09,True
BT-v3,HYB-s0-b250-a0.25,RL-s0-b400-a1.00,0.175,0.375,-0.2,100,3.8174914478392936e-11,6.489735461326799e-09,True
BT-v3,HYB-s0-b250-a0.50,HYB-s0-b250-a0.75,0.3625,0.3875,-0.025000000000000022,100,0.1231240490011471,1.0,False
